index,split
20369,train
20370,train
20371,train
20372,train
20373,valid
20374,train
20375,valid
20376,train
20377,valid
20378,test
20379,test
20380,train
20381,valid
20382,train
20383,train
20384,test
20385,train
20386,train
20387,train
20388,train
20389,train
20390,valid
20391,valid
20392,train
20393,train
20394,test
20395,test
20396,valid
20397,valid
20398,train
20399,train
20400,train
20401,train
20402,valid
20403,train
20404,train
20405,valid
20406,train
20407,train
20408,train
20409,valid
20410,train
20411,train
20412,valid
20413,train
20414,train
20415,train
20416,train
20417,train
20418,train
20419,test
20420,valid
20421,train
20422,test
20423,train
20424,train
20425,test
20426,test
20427,train
20428,valid
20429,train
20430,train
20431,train
20432,valid
20433,train
20434,valid
20435,valid
20436,valid
20437,train
20438,valid
20439,train
20440,train
20441,train
20442,train
20443,train
20444,train
20445,train
20446,train
20447,train
20448,valid
20449,valid
20450,train
20451,valid
20452,train
20453,train
20454,train
20455,train
20456,train
20457,train
20458,train
20459,train
20460,train
20461,test
20462,valid
20463,train
20464,train
20465,train
20466,test
20467,train
20468,test
20469,valid
20470,train
20471,train
20472,test
20473,train
20474,train
20475,train
20476,train
20477,test
20478,train
20479,train
20480,train
20481,train
20482,train
20483,train
20484,valid
20485,train
20486,train
20487,valid
20488,train
20489,valid
20490,train
20491,train
20492,test
20493,train
20494,valid
20495,train
20496,valid
20497,valid
20498,train
20499,train
20500,train
20501,train
20502,test
20503,test
20504,valid
20505,train
20506,train
20507,test
20508,train
20509,valid
20510,test
20511,train
20512,valid
20513,train
20514,train
20515,test
20516,valid
20517,test
20518,train
20519,train
20520,valid
20521,train
20522,train
20523,train
20524,train
20525,train
20526,train
20527,train
20528,train
20529,train
20530,train
20531,train
20532,train
20533,train
20534,train
20535,test
20536,train
20537,train
20538,valid
20539,train
20540,test
20541,train
20542,train
20543,train
20544,test
20545,train
20546,test
20547,train
20548,train
20549,train
20550,train
20551,train
20552,train
20553,train
20554,train
20555,test
20556,train
20557,train
20558,test
20559,train
20560,train
20561,train
20562,valid
20563,valid
20564,test
20565,valid
20566,train
20567,train
20568,train
20569,train
20570,test
20571,train
20572,train
20573,valid
20574,train
20575,valid
20576,train
20577,train
20578,train
20579,train
20580,train
20581,valid
20582,train
20583,train
20584,test
20585,train
20586,train
20587,test
20588,valid
20589,valid
20590,test
20591,train
20592,train
20593,train
20594,test
20595,train
20596,valid
20597,train
20598,train
20599,train
20600,test
20601,train
20602,train
20603,train
20604,train
20605,train
20606,train
20607,train
20608,train
20609,valid
20610,train
20611,train
20612,train
20613,train
20614,train
20615,train
20616,train
20617,valid
20618,train
20619,train
20620,train
20621,train
20622,train
20623,train
20624,train
20625,train
20626,train
20627,valid
20628,train
20629,train
20630,train
20631,train
20632,test
20633,train
20634,train
20635,train
20636,train
20637,train
20638,test
20639,train
20640,train
20641,train
20642,train
20643,train
20644,train
20645,train
20646,train
20647,test
20648,valid
20649,train
20650,train
20651,train
20652,train
20653,test
20654,train
20655,train
20656,train
20657,valid
20658,valid
20659,train
20660,test
20661,train
20662,train
20663,train
20664,train
20665,valid
20666,train
20667,train
20668,train
20669,train
20670,train
20671,train
20672,train
20673,test
20674,test
20675,train
20676,train
20677,test
20678,train
20679,train
20680,test
20681,train
20682,train
20683,train
20684,train
20685,train
20686,train
20687,train
20688,train
20689,test
20690,test
20691,valid
20692,train
20693,train
20694,train
20695,test
20696,valid
20697,train
20698,test
20699,train
20700,train
20701,train
20702,train
20703,test
20704,train
20705,test
20706,train
20707,train
20708,valid
20709,train
20710,train
20711,valid
20712,train
20713,train
20714,train
20715,test
20716,valid
20717,train
20718,test
20719,train
20720,train
20721,train
20722,train
20723,train
20724,train
20725,test
20726,train
20727,test
20728,train
20729,valid
20730,test
20731,train
20732,valid
20733,test
20734,valid
20735,valid
20736,train
20737,valid
20738,train
20739,test
20740,test
20741,valid
20742,train
20743,train
20744,train
20745,train
20746,train
20747,train
20748,test
20749,train
20750,train
20751,train
20752,test
20753,train
20754,valid
20755,train
20756,train
20757,train
20758,train
20759,train
20760,test
20761,train
20762,train
20763,train
20764,train
20765,train
20766,test
20767,valid
20768,valid
20769,train
20770,train
20771,train
20772,train
20773,train
20774,test
20775,train
20776,test
20777,test
20778,train
20779,valid
20780,train
20781,test
20782,train
20783,train
20784,train
20785,train
20786,valid
20787,valid
20788,train
20789,train
20790,train
20791,train
20792,test
20793,train
20794,train
20795,valid
20796,valid
20797,train
20798,valid
20799,train
20800,train
20801,train
20802,train
20803,train
20804,train
20805,test
20806,train
20807,train
20808,train
20809,train
20810,valid
20811,train
20812,train
20813,train
20814,train
20815,train
20816,train
20817,train
20818,test
20819,train
20820,train
20821,train
20822,train
20823,train
20824,train
20825,train
20826,train
20827,train
20828,train
20829,valid
20830,train
20831,train
20832,test
20833,train
20834,train
20835,test
20836,valid
20837,train
20838,train
20839,train
20840,train
20841,train
20842,train
20843,test
20844,train
20845,valid
20846,train
20847,train
20848,test
20849,train
20850,valid
20851,train
20852,train
20853,train
20854,train
20855,test
20856,test
20857,train
20858,train
20859,test
20860,train
20861,test
20862,train
20863,train
20864,valid
20865,train
20866,train
20867,train
20868,valid
20869,test
20870,valid
20871,train
20872,train
20873,train
20874,valid
20875,train
20876,test
20877,train
20878,train
20879,train
20880,test
20881,train
20882,test
20883,train
20884,train
20885,train
20886,train
20887,train
20888,train
20889,train
20890,train
20891,train
20892,valid
20893,train
20894,train
20895,train
20896,test
20897,train
20898,valid
20899,train
20900,train
20901,valid
20902,train
20903,test
20904,test
20905,test
20906,test
20907,train
20908,test
20909,train
20910,train
20911,test
20912,train
20913,valid
20914,train
20915,train
20916,train
20917,test
20918,train
20919,valid
20920,train
20921,train
20922,test
20923,train
20924,train
20925,train
20926,train
20927,train
20928,train
20929,test
20930,train
20931,valid
20932,valid
20933,test
20934,train
20935,train
20936,train
20937,test
20938,train
20939,train
20940,train
20941,train
20942,train
20943,train
20944,train
20945,train
20946,train
20947,test
20948,train
20949,train
20950,test
20951,train
20952,train
20953,train
20954,train
20955,train
20956,train
20957,test
20958,train
20959,train
20960,train
20961,valid
20962,valid
20963,train
20964,train
20965,train
20966,test
20967,valid
20968,test
20969,train
20970,train
20971,train
20972,train
20973,train
20974,train
20975,valid
20976,test
20977,train
20978,train
20979,test
20980,train
20981,test
20982,train
20983,train
20984,train
20985,train
20986,train
20987,train
20988,valid
20989,train
20990,train
20991,train
20992,train
20993,train
20994,train
20995,valid
20996,train
20997,train
20998,train
20999,train
21000,train
21001,valid
21002,train
21003,train
21004,train
21005,train
21006,train
21007,train
21008,train
21009,train
21010,test
21011,train
21012,train
21013,train
21014,train
21015,train
21016,train
21017,train
21018,test
21019,train
21020,train
21021,train
21022,train
21023,train
21024,train
21025,train
21026,valid
21027,train
21028,train
21029,test
21030,train
21031,test
21032,valid
21033,train
21034,test
21035,train
21036,train
21037,train
21038,valid
21039,train
21040,train
21041,test
21042,valid
21043,train
21044,train
21045,train
21046,test
21047,train
21048,valid
21049,train
21050,valid
21051,train
21052,train
21053,valid
21054,test
21055,train
21056,train
21057,train
21058,valid
21059,train
21060,train
21061,train
21062,train
21063,train
21064,train
21065,train
21066,train
21067,train
21068,train
21069,train
21070,train
21071,valid
21072,train
21073,train
21074,train
21075,train
21076,test
21077,train
21078,train
21079,train
21080,test
21081,train
21082,train
21083,valid
21084,train
21085,train
21086,train
21087,train
21088,train
21089,valid
21090,test
21091,train
21092,train
21093,train
21094,train
21095,train
21096,valid
21097,test
21098,train
21099,valid
21100,train
21101,test
21102,train
21103,valid
21104,train
21105,train
21106,train
21107,test
21108,valid
21109,test
21110,train
21111,valid
21112,train
21113,test
21114,train
21115,train
21116,train
21117,train
21118,train
21119,train
21120,valid
21121,test
21122,test
21123,test
21124,test
21125,train
21126,train
21127,test
21128,train
21129,valid
21130,train
21131,train
21132,test
21133,valid
21134,train
21135,train
21136,train
21137,test
21138,train
21139,train
21140,train
21141,valid
21142,train
21143,train
21144,test
21145,train
21146,train
21147,train
21148,train
21149,train
